imdb_id,popularity,budget,revenue,cast,director,runtime,genres,production_companies,vote_count,release_year
tt0350261,0.8938790000000001,30000000,18618284,Robert Redford|Jennifer Lopez|Morgan Freeman|Becca Gardner|Josh Lucas,Lasse HallstrÃ¶m,108,Drama,Miramax Films|Revolution Studios|Persistent Entertainment|Initial Entertainment Group (IEG)|The Ladd Company,82,2005
tt0340163,0.887848,52000000,77944725,Bruce Willis|Kevin Pollak|Jimmy Bennett|Michelle Horn|Ben Foster,Florent-Emilio Siri,113,Mystery|Drama|Thriller|Crime,Miramax Films|Cheyenne Enterprises|Yari Film Group|Stratus Film Co.|Syndicate Films International,280,2005
tt0377818,0.885834,50000000,110803676,Johnny Knoxville|Seann William Scott|Jessica Simpson|Willie Nelson|Burt Reynolds,Jay Chandrasekhar,104,Action|Adventure|Comedy,Village Roadshow Pictures|Gerber Pictures|Warner Bros.|WV Films III,185,2005
tt0408306,0.869394,70000000,130358911,Eric Bana|Daniel Craig|CiarÃ¡n Hinds|Mathieu Kassovitz|Hanns Zischler,Steven Spielberg,164,Drama|Action|History|Thriller,DreamWorks SKG|Universal Pictures|Amblin Entertainment|Peninsula Films|Alliance Atlantis Communications,382,2005
tt0404032,0.857834,19000000,144216468,Laura Linney|Tom Wilkinson|Campbell Scott|Jennifer Carpenter|Kenneth Welsh,Scott Derrickson,122,Crime|Drama|Horror|Thriller,Lakeshore Entertainment|Firm Films|Screen Gems,323,2005
tt0427944,0.8529690000000001,6500000,24793509,Aaron Eckhart|Maria Bello|Cameron Bright|Adam Brody|Sam Elliott,Jason Reitman,92,Comedy|Drama,Fox Searchlight Pictures|Room 9 Entertainment,341,2005
tt0367652,0.839023,22000000,22400154,Rob Schneider|Eddie Griffin|Jeroen KrabbÃ©|Til Schweiger|Hanna Verboom,Mike Bigelow,83,Comedy,Columbia Pictures Corporation|Out of the Blue... Entertainment|Happy Madison Productions,118,2005
tt0365737,0.835676,50000000,94000000,George Clooney|Matt Damon|Jeffrey Wright|Chris Cooper|Amanda Peet,Stephen Gaghan,128,Drama|Thriller,Section Eight|Warner Bros.|Participant Media|FilmWorks|4M,245,2005
tt0398017,0.8267700000000001,22000000,57479076,Clive Owen|Jennifer Aniston|Vincent Cassel|Melissa George|Addison Timlin,Mikael HÃ¥fstrÃ¶m,108,Drama|Thriller,Miramax Films|Di Bonaventura Pictures|Patalex V Productions Limited,173,2005
tt0380599,0.8265680000000001,50000000,42093706,Barney Clark|Ben Kingsley|Jamie Foreman|Harry Eden|Edward Hardwicke,Roman Polanski,130,Crime|Drama|Family,R.P. Productions|ETIC Films|Runteam III Ltd.,143,2005
tt0397101,0.8248690000000001,43000000,91974818,Kate Hudson|Gena Rowlands|Peter Sarsgaard|John Hurt|Joy Bryant,Iain Softley,104,Drama|Horror|Mystery|Thriller,Universal Pictures|MFPV Film|Double Feature Films|ShadowCatcher Entertainment|Daniel Bobker Productions,289,2005
tt0402910,0.79295,12000000,10289,Jason Statham|Ryan Phillippe|Wesley Snipes|Henry Czerny|Justine Waddell,Tony Giglio,106,Drama|Action|Crime,Current Entertainment|Epsilon Motion Pictures|Pierce-Williams|Zero Gravity Management|MÃ¶bius Entertainment,162,2005
tt0376105,0.786786,30000000,93772522,Frankie Muniz|Mandy Moore|Hayden Panettiere|Bruce Greenwood|Wendie Malick,Frederik Du Chau,102,Comedy,Alcon Entertainment,80,2005
tt0433383,0.784909,7000000,54600000,David Strathairn|Jeff Daniels|Alex Borstein|Rose Abdoo|Dianne Reeves,George Clooney,93,Drama|History,Warner Independent Pictures (WIP)|Section Eight Productions,154,2005
tt0393162,0.7756770000000001,30000000,76669806,Samuel L. Jackson|Rob Brown|Robert Ri'chard|Rick Gonzalez|Channing Tatum,Thomas Carter,136,Drama,Paramount Pictures|MTV Films|Tollin/Robbins Productions,272,2005
tt0399146,0.7739010000000001,32000000,60740827,Viggo Mortensen|Maria Bello|Heidi Hayes|Ashton Holmes|William Hurt,David Cronenberg,96,Drama|Thriller|Crime,New Line Cinema|DC Comics|BenderSpink,403,2005
tt0384806,0.773231,19000000,108047131,Ryan Reynolds|Melissa George|Jesse James|ChloÃ« Grace Moretz|Jimmy Bennett,Andrew Douglas,90,Horror|Thriller|Drama,Platinum Dunes|Dimension Films|Metro-Goldwyn-Mayer (MGM)|Radar Pictures,293,2005
tt0369441,0.767076,100000000,202026112,Jim Carrey|TÃ©a Leoni|Alec Baldwin|Richard Jenkins|Angie Harmon,Dean Parisot,90,Comedy,Imagine Entertainment|Columbia Pictures Corporation|JC 23 Entertainment,363,2005
tt0342258,0.743639,45000000,50871113,Jet Li|Morgan Freeman|Bob Hoskins|Vincent Regan|Dylan Brown,Louis Leterrier,103,Action|Crime,Canal Plus|Current Entertainment|Clubdeal|TF1 Films Production|EuropaCorp,279,2005
tt0376108,0.738384,45000000,16809014,Martin Lawrence|Wendy Raquel Robinson|Breckin Meyer|Horatio Sanz|Patrick Warburton,Steve Carr,103,Comedy|Family,Twentieth Century Fox Film Corporation|Robert Simonds Productions|Runteldat Entertainment,52,2005
tt0372237,0.737768,35000000,68915888,Bernie Mac|Ashton Kutcher|Zoe Saldana|Judith Scott|Hal Williams,Kevin Rodney Sullivan,105,Comedy|Romance,Columbia Pictures|Regency Enterprises|3 Arts Entertainment|Tall Trees Productions,139,2005
tt0444653,0.733587,169000,18564702,Rowan Atkinson|Kristin Scott Thomas|Maggie Smith|Patrick Swayze|Tamsin Egerton,Niall Johnson,103,Comedy,Summit Entertainment,73,2005
tt0417217,0.726858,35000000,30526509,Al Pacino|Matthew McConaughey|Rene Russo|Armand Assante|Jeremy Piven,D.J. Caruso,122,Comedy|Crime|Drama|Thriller,Universal Pictures|Morgan Creek Productions,78,2005
tt0433387,0.722961,2000000,5967038,Christian Bale|Freddy RodrÃ­guez|Eva Longoria|Chaka Forman|Tammy Trull,David Ayer,120,Crime|Drama|Thriller|Action,The Weinstein Company,85,2005
tt0408790,0.7195020000000001,55000000,223387299,Jodie Foster|Peter Sarsgaard|Sean Bean|Kate Beahan|Michael Irby,Robert Schwentke,98,Thriller|Drama|Mystery,Imagine Entertainment|Touchstone Pictures,427,2005
tt0398712,0.718616,30000000,35294470,Ethan Hawke|Laurence Fishburne|Gabriel Byrne|Maria Bello|Drea de Matteo,Jean-FranÃ§ois Richet,109,Thriller,Rogue Pictures|Why Not Productions|Liaison Films|Biscayne Pictures,160,2005
tt0412019,0.7092350000000001,10000000,45742101,Bill Murray|Julie Delpy|Sharon Stone|Tilda Swinton|Jessica Lange,Jim Jarmusch,105,Comedy|Drama|Mystery|Romance,Bac Films|Focus Features|Five Roses,182,2005
tt0384680,0.707056,20000000,12482775,Nicolas Cage|Michael Caine|Hope Davis|Gemmenne de la PeÃ±a|Nicholas Hoult,Gore Verbinski,101,Comedy|Drama,Paramount Pictures|Escape Artists|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,147,2005
tt0416315,0.699883,1000000,27762648,John Jarratt|Cassandra Magrath|Kestie Morassi|Nathan Phillips|Andy McPhee,Greg McLean,99,Horror|Thriller,Australian Film Finance Corporation|South Australian Film Corporation|403 Productions|True Crime Channel,126,2005
tt0418819,0.694404,15000000,46770602,Simon Baker|John Leguizamo|Dennis Hopper|Robert Joy|Asia Argento,George A. Romero,93,Horror,Universal Pictures|Atmosphere Entertainment MM|Romero-Grunwald Productions|Exception Wild Bunch,171,2005
tt0358273,0.681157,28000000,186438883,Joaquin Phoenix|Reese Witherspoon|Ginnifer Goodwin|Robert Patrick|Tyler Hilton,James Mangold,136,Drama|Music|Romance,Tree Line Films|Konrad Pictures|Catfish Productions|Fox 2000 Pictures|Mars Media Beteiligungs,415,2005
tt0391304,0.665701,30000000,42886719,Ashton Kutcher|Amanda Peet|Aimee Garcia|Taryn Manning|Ali Larter,Nigel Cole,107,Comedy,Mile High Productions|Kevin Messick Productions|Touchstone Pictures|Beacon Pictures,192,2005
tt0430308,0.6646880000000001,40000000,46442528,50 Cent|Joy Bryant|Adewale Akinnuoye-Agbaje|Omar Benson Miller|Terrence Howard,Jim Sheridan,117,Drama,Paramount Pictures|MTV Films|Cent Productions Inc.,121,2005
tt0384642,0.663860999999999,45000000,56070433,Will Ferrell|Robert Duvall|Kate Walsh|Musetta Vander|Josh Hutcherson,Jesse Dylan,95,Romance|Comedy|Family,Universal Pictures,102,2005
tt0366780,0.663397999999999,4000000,866999,Stephanie Leonidas|Jason Barry|Rob Brydon|Gina McKee|Dora Bryan,Dave McKean,101,Adventure|Fantasy|Drama|Science Fiction|Family,Destination Films,44,2005
tt0257516,0.661616,35000000,19294901,Portia de Rossi|Christina Ricci|Jesse Eisenberg|Milo Ventimiglia|Judy Greer,Wes Craven,97,Horror|Comedy,Craven-Maddalena Films|Outerbanks Entertainment|Dimension Films|Kalis Productions GmbH & Co. Zweite KG,75,2005
tt0371257,0.661473,50000000,8342132,Ewan McGregor|Ryan Gosling|Naomi Watts|Kate Burton|Elizabeth Reaser,Marc Forster,99,Mystery|Thriller|Drama,20th Century Fox|Regency Enterprises,162,2005
tt0396652,0.643145,25000000,27645491,Michelle Trachtenberg|Joan Cusack|Amy Stewart|Hayden Panettiere|Kim Cattrall,Tim Fywell,98,Comedy,Walt Disney Pictures|Bridget Johnson Films|Skate Away Productions,96,2005
tt0398165,0.636922,82000000,190320568,Adam Sandler|Chris Rock|Burt Reynolds|Michael Irvin|Nelly,Peter Segal,113,Comedy|Drama,Paramount Pictures|Columbia Pictures Corporation|MTV Films|Happy Madison Productions|Callahan Filmworks,443,2005
tt0348333,0.635843,3000000,18637690,Ryan Reynolds|Anna Faris|Justin Long|David Koechner|Luis GuzmÃ¡n,Rob McKittrick,94,Comedy,L.I.F.T. Production|Eden Rock Media,108,2005
tt0368578,0.6354810000000001,32000000,97918663,Ice Cube|Nia Long|Aleisha Allen|Philip Bolden|Jay Mohr,Brian Levant,95,Comedy|Family|Adventure|Romance,Columbia Pictures|Revolution Studios|Cube Vision,135,2005
tt0318081,0.6269,80000000,5989640,Heike Makatsch|Armin Rohde|David Oyelowo|Wilfried Hochholdinger|Edward Burns,Peter Hyams,110,Thriller|Science Fiction|Adventure|Action,Epsilon Motion Pictures|Franchise Pictures|Baldwin Entertainment Group|Dante Entertainment|Crusader Entertainment,58,2005
tt0432291,0.608364,18000000,46201432,Tom Welling|Maggie Grace|Selma Blair|DeRay Davis|Kenneth Welsh,Rupert Wainwright,100,Horror|Thriller,Revolution Studios|Debra Hill Productions,85,2005
tt0382992,0.606286,135000000,76932943,Josh Lucas|Jessica Biel|Jamie Foxx|Sam Shepard|Richard Roxburgh,Rob Cohen,121,Action,Laura Ziskin Productions|Original Film|Columbia Pictures Corporation|Phoenix Pictures|AFG Talons Productions,195,2005
tt0372532,0.600522,15000000,47175038,Debra Messing|Dermot Mulroney|Amy Adams|Jack Davenport|Jeremy Sheffield,Clare Kilner,88,Comedy|Romance,Universal Pictures|26 Films,133,2005
tt0383222,0.592368999999999,25000000,2405420,Kristanna Loken|Ben Kingsley|Michelle Rodriguez|Michael Madsen|Matthew Davis,Uwe Boll,95,Action|Adventure|Fantasy|Horror,Boll KG,62,2005
tt0318649,0.571693,130000000,119269486,Matthew McConaughey|PenÃ©lope Cruz|Steve Zahn|William H. Macy|Lennie James,Breck Eisner,124,Action|Adventure|Comedy|Drama|Mystery,Paramount Pictures|Bristol Bay Productions|Baldwin Entertainment Group|Desertlands Entertainment|Mace Neufeld Productions,243,2005
tt0365485,0.564298,10000000,17297244,Pierce Brosnan|Greg Kinnear|Hope Davis|Portia Dawson|Adam Scott,Richard Shepard,96,Action|Comedy|Crime|Drama|Thriller,Miramax Films,70,2005
tt0379725,0.561685,7000000,49084830,Philip Seymour Hoffman|Allie Mickelson|Craig Archibald|Bronwen Coleman|Kate Shindle,Bennett Miller,114,Crime|Drama,Sony Pictures Classics|Cooper's Town Productions|Eagle Vision Inc.|Manitoba Film and Video Production Tax Credit|Province of British Columbia Production Services Tax Credit,202,2005
tt0361089,0.558258,35000000,19478106,Ewan McGregor|Ricky Gervais|Tim Curry|Jim Broadbent|Hugh Laurie,Gary Chapman,76,Animation|Family|Adventure,Vanguard Films|Scanbox,138,2005
tt0387131,0.55197,25000000,82466670,Ralph Fiennes|Rachel Weisz|Danny Huston|Bill Nighy|Donald Sumpter,Fernando Meirelles,129,Drama|Mystery|Thriller,Studio Babelsberg|Epsilon Motion Pictures|UK Film Council|Scion Films|Focus Features,206,2005
tt0424136,0.5481659999999989,950000,7022209,Patrick Wilson|Ellen Page|Sandra Oh|Odessa Rae|G.J. Echternkamp,David Slade,103,Drama|Thriller,Vulcan Productions Inc.,353,2005
tt0397065,0.5431590000000001,40000000,68766121,Elisha Cuthbert|Paris Hilton|Brian Van Holt|Jared Padalecki|Chad Michael Murray,Jaume Collet-Serra,113,Horror,Village Roadshow Pictures|Dark Castle Entertainment|Warner Bros.,334,2005
tt0326905,0.538043,80000000,10166502,Benjamin Bratt|Robert Mammone|Max Martini|James Carpinello|Mark Consuelos,John Dahl,132,Action|Adventure|Drama|History|War,Miramax Films|Lawrence Bender Productions|Marty Katz Productions,53,2005
tt0421054,0.5347810000000001,50000000,22944502,Keira Knightley|Mickey Rourke|Edgar RamÃ­rez|Delroy Lindo|Mo'Nique,Tony Scott,127,Action|Crime,New Line Cinema|Davis-Films|Metropolitan Filmexport|Scott Free Productions|Domino 17521,277,2005
tt0388500,0.511084,25000000,36351350,Queen Latifah|Alicia Silverstone|Andie MacDowell|Alfre Woodard|Mena Suvari,Bille Woodruff,105,Comedy|Romance,Metro-Goldwyn-Mayer (MGM),73,2005
tt0424774,0.5091289999999989,50000000,69425966,Taylor Lautner|Taylor Dooley|Cayden Boyd|George Lopez|David Arquette,Robert Rodriguez,92,Adventure|Fantasy|Action|Family,Columbia Pictures Corporation|Dimension Films,148,2005
tt0388980,0.500883,25000000,15431177,Shia LaBeouf|Stephen Dillane|Josh Flitter|Peter Firth|Peyton List,Bill Paxton,120,Drama|Family,Walt Disney Pictures,64,2005
tt0419294,0.484314,15000000,12036149,Tommy Lee Jones|Barry Pepper|Dwight Yoakam|January Jones|Melissa Leo,Tommy Lee Jones,121,Adventure|Crime|Drama|Mystery|Western,The Javelina Film Company|EuropaCorp,75,2005
tt0384286,0.46652899999999997,1000000,10047674,Julian Morris|Lindy Booth|Jared Padalecki|Jon Bon Jovi|Sandra McCoy,Jeff Wadlow,90,Horror|Thriller,Universal Pictures,62,2005
tt0380389,0.463862,30000000,27610873,Kuno Becker|Alessandro Nivola|Anna Friel|Stephen Dillane|Gary Lewis,Danny Cannon,118,Drama,Touchstone Pictures|Milkshake Films|Hargitay & Hargitay Pictures in Motion,119,2005
tt0375210,0.463596,10000000,91196419,Michael Keaton|Chandra West|Deborah Kara Unger|Ian McNeice|Keegan Connor Tracy,Geoffrey Sax,101,Drama|Horror|Thriller,Universal Pictures|Brightlight Pictures|Endgame Entertainment|The Movie Network (TMN)|Canadian Film or Video Production Tax Credit (CPTC),125,2005
tt0393109,0.45648,475000,3919254,Joseph Gordon-Levitt|Emilie de Ravin|Nora Zehetner|Lukas Haas|Richard Roundtree,Rian Johnson,110,Drama|Mystery,Bergman Lustig productions,177,2005
tt0449086,0.453059,30000000,251495,Stellan SkarsgÃ¥rd|Gabriel Mann|Clara Bellar|Billy Crawford|Ralph Brown,Paul Schrader,117,Horror|Thriller|Drama,Morgan Creek Productions,38,2005
tt0402399,0.44962700000000005,30000000,30536013,Colin Farrell|Q'orianka Kilcher|Christopher Plummer|Christian Bale|August Schellenberg,Terrence Malick,135,Drama|History|Romance,New Line Cinema|First Foot Films|Sunflower Productions|Sarah Green Film|The Virginia Company LLC,157,2005
tt0342735,0.449064,14200000,674918,Bryce Dallas Howard|Isaach De BankolÃ©|Danny Glover|Willem Dafoe|MichaÃ«l Abiteboul,Lars von Trier,139,Drama,Zentropa Entertainments|Danmarks Radio (DR)|Arte|Memfis Film|Isabella Films BV,33,2005
tt0405325,0.444301,35000000,86369815,Michael Angarano|Kurt Russell|Kelly Preston|Danielle Panabaker|Kevin Heffernan,Mike Mitchell,100,Adventure|Comedy|Family,Walt Disney Pictures|Gunn Films|Max Stronghold Productions Inc.,292,2005
tt0414951,0.44309399999999893,900000,381420,Elisha Cuthbert|Camilla Belle|Edie Falco|Martin Donovan|Shawn Ashmore,Jamie Babbit,96,Drama|Thriller,Destination Films,34,2005
tt0421239,0.44192700000000007,26000000,57891803,Rachel McAdams|Cillian Murphy|Brian Cox|Jayma Mays|Laura Johnson,Wes Craven,85,Horror|Thriller,DreamWorks SKG|Craven-Maddalena Films|BenderSpink,225,2005
tt0404030,0.42232,7000000,2697930,Elijah Wood|Eugene Hutz|Boris Leskin|Jana Hrabetova|Jonathan Safran Foer,Liev Schreiber,106,Comedy|Drama,Big Beach Productions|Stillking Films|Warner Independent Pictures (WIP)|Telegraph Films,130,2005
tt0357110,0.406323,1500000,712294,Daniel Day-Lewis|Camilla Belle|Catherine Keener|Ryan McDonald|Paul Dano,Rebecca Miller,111,Drama,Elevation Filmworks|Initial Entertainment Group (IEG)|IFC Productions|Jack and Rose Productions,22,2005
tt0443295,0.40582199999999996,45000000,72028752,Dennis Quaid|Rene Russo|Sean Faris|Katija Pevec|Dean Collins,Raja Gosnell,90,Comedy|Family|Romance,Paramount Pictures|Columbia Pictures Corporation|Nickelodeon Movies|O.N.C. Entertainment|Robert Simonds Productions,144,2005
tt0395251,0.39084800000000003,45000000,38058335,Matthew Broderick|Uma Thurman|Will Ferrell|Eileen Essell|Gary Beach,Susan Stroman,134,Comedy|Music,Sony Pictures|Gaumont Columbia Tristar Films,84,2005
tt0418110,0.387304,818418,4851244,Stefano Accorsi|Kim Rossi Stuart|Pierfrancesco Favino|Claudio Santamaria|Riccardo Scamarcio,Michele Placido,152,Drama,Warner Bros.|Cattleya|Aquarius Films|Babe Film,56,2005
tt0410097,0.37806999999999996,8000000,22201636,Terrence Howard|Anthony Anderson|Taryn Manning|Taraji P. Henson|Elise Neal,Craig Brewer,116,Drama,MTV Films,50,2005
tt0407265,0.374704,1000000,13350369,Felicity Huffman|Kevin Zegers|Elizabeth PeÃ±a|Danny Burstein|Maurice Orozco,Duncan Tucker,103,Drama,IFC Films|The Weinstein Company,65,2005
tt0369226,0.370396,20000000,10442808,Christian Slater|Tara Reid|Stephen Dorff|Frank C. Turner|Matthew Walker,Uwe Boll,96,Action|Fantasy|Horror|Thriller,Boll Kino Beteiligungs GmbH & Co. KG|Brightlight Pictures|Herold Productions|Lionsgate|Infogrames Entertainment,74,2005
tt0357507,0.369596,20000000,67192859,Emily Deschanel|Barry Watson|Skye McCole Bartusiak|Lucy Lawless|Tory Mussett,Stephen Kay,89,Thriller|Horror|Drama|Mystery,Ghost House Pictures|Senator International|Screen Gems|Pacific Renaissance Pictures Ltd.,91,2005
tt0409184,0.367248,13000000,23727301,Romain Duris|Kelly Reilly|Audrey Tautou|CÃ©cile De France|Kevin Bishop,CÃ©dric Klapisch,129,Comedy|Drama|Romance,StudioCanal|TPS CinÃ©ma|Lunar Films|Canal+|Ce Qui Me Meut Motion Pictures,106,2005
tt0402901,0.332997,30000000,15007991,Cole Hauser|Eddie Cibrian|Morris Chestnut|Lena Headey|Piper Perabo,Bruce Hunt,97,Action|Adventure|Horror|Thriller,Lakeshore Entertainment|Cinerenta Medienbeteiligungs KG|Screen Gems|Cineblue Internationale Filmproduktionsgesellschaft|City Productions,111,2005
tt0294870,0.33061799999999997,40000000,31670620,Anthony Rapp|Adam Pascal|Rosario Dawson|Jesse L. Martin|Wilson Jermaine Heredia,Chris Columbus,135,Comedy|Drama|Music|Romance,Columbia Pictures|1492 Pictures|Revolution Studios,89,2005
tt0367089,0.326577,1500000,11098131,Jeff Daniels|Laura Linney|Jesse Eisenberg|Owen Kline|William Baldwin,Noah Baumbach,81,Comedy|Drama,Destination Films|Samuel Goldwyn Films|Sony Pictures International,118,2005
tt0290747,0.287286,7500000,143000,Matthew Le Nevez|Rachael Taylor|Jack Thompson|Rawiri Paratene|Steve Bastoni,Brett Leonard,97,Action|Horror|Science Fiction,Lions Gate Films|Artisan Entertainment|Marvel Enterprises,15,2005
tt0439630,0.285062,1549000,7096000,Jay Chou|Shawn Yue|Edison Chen|Anthony Wong|Anne Suzuki,Andrew Lau|Alan Mak,107,Action|Crime|Thriller|Drama,Media Asia Film|Sil-Metropole Organisation|Avex Inc.|Basic Pictures,33,2005
tt0401815,0.278997,4750000,206871,Jenna Dewan|Marc Devigne|Chad Faust|Katie Stuart|Bryan Clark,Jeremy Haft,98,Fantasy|Horror|Thriller,Lions Gate Films|City Lights Pictures,31,2005
tt0338427,0.270403,10284523,11588205,Steve Martin|Claire Danes|Jason Schwartzman|Bridgette Wilson|Frances Conroy,Anand Tucker,104,Comedy|Drama|Romance,Epsilon Motion Pictures|Hyde Park Films|Shopgirl|Touchstone Pictures,31,2005
tt0395972,0.269437,35000000,25224242,Charlize Theron|Elle Peterson|Thomas Curtis|Frances McDormand|Sean Bean,Niki Caro,126,Drama,Warner Bros.|Participant Media|Nick Wechsler Productions,63,2005
tt0435623,0.40176799999999996,450000,973525,Helena Bonham Carter|Aaron Eckhart|Yury Tsykun|Brian Geraghty|Brianna Brown,Hans Canosa,84,Drama|Romance,Prophecy Pictures Ltd.|Gordonstreet Pictures,14,2005
tt0398027,0.25238299999999997,8000000,852872,Edward Norton|Evan Rachel Wood|David Morse|Rory Culkin|Bruce Dern,David Jacobson,112,Drama|Romance,Class 5 Films,33,2005
tt0408524,0.242227,30000000,34252847,Billy Bob Thornton|Ken Medlock|Aman Johal|Greg Kinnear|Marcia Gay Harden,Richard Linklater,113,Comedy|Family,Paramount Pictures,34,2005
