imdb_id,popularity,budget,revenue,cast,director,runtime,genres,production_companies,vote_count
tt0478209,0.028808999999999998,0,0,Sam Dunn|Chris Adler|Tom Araya|Gavin Baddeley|Blasphemer,Sam Dunn|Scot McFadyen|Jessica Joy Wise,91,Documentary|Music,Banger Productions,24
tt0454792,0.188153,1600000,0,Debbie Doebereiner|Omar Cowan|Dustin James Ashley|Phyllis Workman,Steven Soderbergh,73,Drama|Crime|Mystery,Magnolia Pictures|Extension 765,15
tt0413466,0.021261000000000002,0,634074,Jonathan Velasquez|Francisco Pedrasa|Milton Velasquez|Usvaldo Panameno,Larry Clark,111,Drama,Glass Key|Wildcard Productions,12
tt0445570,0.000973,0,0,Catherine Frot|AndrÃ© Dussollier|GeneviÃ¨ve Bujold|Laurent Terzieff|ValÃ©rie Kaprisky,Pascal Thomas,105,Comedy|Mystery,RhÃ´ne-Alpes CinÃ©ma|France2 CinÃ©ma,13
tt0451850,0.001983,0,0,Shah Rukh Khan|Rani Mukerji|Naseeruddin Shah,Amol Palekar,141,Drama|Thriller|Science Fiction|Romance|Foreign,Red Chillies Entertainment,13
tt0401855,5.838503,50000000,111340801,Kate Beckinsale|Scott Speedman|Tony Curran|Shane Brolly|Derek Jacobi,Len Wiseman,106,Fantasy|Action|Science Fiction|Thriller,Lakeshore Entertainment|Screen Gems,1015
tt0383574,4.205992,200000000,1065659812,Johnny Depp|Orlando Bloom|Keira Knightley|Bill Nighy|Jack Davenport,Gore Verbinski,151,Adventure|Fantasy|Action,Walt Disney Pictures|Jerry Bruckheimer Films|Second Mate Productions,3181
tt0317219,3.941265,120000000,461983149,Owen Wilson|Paul Newman|Bonnie Hunt|Larry the Cable Guy|Cheech Marin,John Lasseter|Joe Ranft,117,Animation|Adventure|Comedy|Family,Walt Disney Pictures|Pixar Animation Studios,2336
tt0381061,3.7895800000000004,150000000,599045960,Daniel Craig|Eva Green|Mads Mikkelsen|Judi Dench|Jeffrey Wright,Martin Campbell,144,Adventure|Action|Thriller,Eon Productions,2738
tt0382625,3.655536,125000000,758239851,Tom Hanks|Audrey Tautou|Ian McKellen|Paul Bettany|Jean Reno,Ron Howard,149,Thriller|Mystery,Columbia Pictures|Imagine Entertainment|Skylark Productions|Government of Malta,1585
tt0462590,3.206696,12000000,114194847,Channing Tatum|Jenna Dewan|Damaine Radcliff|De'Shawn Washington|Mario,Anne Fletcher,104,Music|Drama|Romance|Crime,Summit Entertainment|Offspring Entertainment|Touchstone Pictures|Eketahuna LLC,619
tt0438097,3.145562,80000000,660940780,Ray Romano|John Leguizamo|Denis Leary|Queen Latifah|Seann William Scott,Carlos Saldanha,91,Animation|Family|Comedy|Adventure,Blue Sky Studios|Twentieth Century Fox Animation,1775
tt0317919,3.098051,150000000,397850012,Tom Cruise|Philip Seymour Hoffman|Ving Rhames|Billy Crudup|Jonathan Rhys Meyers,J.J. Abrams,126,Adventure|Action|Thriller,Paramount Pictures|Cruise/Wagner Productions|Studio Babelsberg|MI 3 Film|China Film Co-Production Corporation,1363
tt0458352,3.03143,35000000,326551094,Meryl Streep|Anne Hathaway|Emily Blunt|Stanley Tucci|Simon Baker,David Frankel,109,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Peninsula Films|Fox 2000 Pictures,1773
tt0407887,2.81975,90000000,289847354,Leonardo DiCaprio|Matt Damon|Jack Nicholson|Mark Wahlberg|Martin Sheen,Martin Scorsese,151,Drama|Thriller|Crime,Vertigo Entertainment|Media Asia Films|Warner Bros.|Initial Entertainment Group (IEG)|Plan B Entertainment,2635
tt0457939,2.606305,85000000,194168700,Cameron Diaz|Kate Winslet|Jude Law|Jack Black|Eli Wallach,Nancy Meyers,136,Comedy|Romance,Columbia Pictures|Universal Pictures|Waverly Films|Relativity Media,748
tt0482571,2.5820950000000003,40000000,109676311,Hugh Jackman|Christian Bale|Michael Caine|Scarlett Johansson|Andy Serkis,Christopher Nolan,130,Drama|Mystery|Thriller,Touchstone Pictures|Syncopy,2519
tt0477347,2.313345,110000000,574480841,Ben Stiller|Jake Cherry|Carla Gugino|Robin Williams|Dick Van Dyke,Shawn Levy,108,Action|Adventure|Comedy|Family|Fantasy,Ingenious Film Partners|Twentieth Century Fox Film Corporation|1492 Pictures|21 Laps Entertainment,1572
tt0449467,2.160936,25000000,135330182,Brad Pitt|Cate Blanchett|Gael GarcÃ­a Bernal|Rinko Kikuchi|Adriana Barraza,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,143,Drama,Paramount Vantage|Media Rights Capital|Anonymous Content|Central Films,606
tt0206634,2.1083689999999997,76000000,69959751,Clive Owen|Michael Caine|Julianne Moore|Charlie Hunnam|Chiwetel Ejiofor,Alfonso CuarÃ³n,109,Drama|Action|Thriller|Science Fiction,Universal Pictures|Strike Entertainment|Hit & Run Productions,1211
tt0808146,2.03408,0,0,Christopher McDonald|Eugene Levy|John White|Jessy Schram|Steve Talley,Joe Nussbaum,97,Comedy,Rogue Pictures|Capital Arts Entertainment|Neo Art & Logic|Universal Studios Home Entertainment,289
tt0348150,1.9573310000000002,270000000,391081192,Brandon Routh|Kevin Spacey|Kate Bosworth|James Marsden|Parker Posey,Bryan Singer,154,Adventure|Fantasy|Action|Science Fiction,DC Comics|Legendary Pictures|Warner Bros.|Bad Hat Harry Productions,834
tt0443453,1.9307349999999999,18000000,261572744,Sacha Baron Cohen|Ken Davitian|Luenell|Pamela Anderson|Bob Barr,Larry Charles,82,Comedy,Twentieth Century Fox Film Corporation|Four By Two Productions,979
tt0389860,1.8887459999999998,82500000,237681299,Adam Sandler|Kate Beckinsale|Christopher Walken|David Hasselhoff|Henry Winkler,Frank Coraci,107,Comedy|Drama|Fantasy|Romance,Original Film|Columbia Pictures Corporation|Revolution Studios|Happy Madison Productions,1273
tt0465925,1.8525029999999998,0,0,Mandy Moore|Jeremy Suarez|Dave Thomas|Rick Moranis|Catherine O'Hara,Ben Gluck,75,Animation|Comedy|Family|Adventure|Fantasy,Walt Disney Pictures|DisneyToon Studios,172
tt0452594,1.76935,52000000,204999686,Vince Vaughn|Jennifer Aniston|Joey Lauren Adams|Cole Hauser|Jon Favreau,Peyton Reed,106,Romance|Comedy,Universal Pictures|Mosaic Media Group|Wild West Picture Show Productions,520
tt0454848,1.7472560000000001,45000000,184376254,Denzel Washington|Clive Owen|Jodie Foster|Christopher Plummer|Willem Dafoe,Spike Lee,129,Crime|Drama|Thriller,Imagine Entertainment|Universal Pictures,990
tt0327084,1.6152440000000001,80000000,155019340,Bruce Willis|Garry Shandling|Steve Carell|Wanda Sykes|William Shatner,Tim Johnson|Karey Kirkpatrick,83,Comedy|Animation|Family,Pacific Data Images (PDI)|DreamWorks Animation,617
tt0396171,1.6128,50000000,132180323,Ben Whishaw|Simon Chandler|David Calder|Richard Felix|Birgit Minichmayr,Tom Tykwer,147,Crime|Fantasy|Drama,Davis-Films|Nouvelles Ã‰ditions de Films (NEF)|Rising Star|VIP Medienfonds 4|Ikiru Films,647
tt0450259,1.60314,100000000,170877916,Leonardo DiCaprio|Djimon Hounsou|Jennifer Connelly|Kagiso Kuypers|Arnold Vosloo,Edward Zwick,143,Drama|Thriller|Action,Bedford Falls Productions|Lonely Film Productions GmbH & Co. KG.|Virtual Studios|Spring Creek Productions|Warner Bros.,1394
tt0426883,1.5681200000000002,0,15309302,Bruce Willis|Matthew Barry|Emile Hirsch|Justin Timberlake|Fernando Vargas,Nick Cassavetes,122,Crime|Drama,A-Mark Entertainment,265
tt0479884,1.526073,12000000,42931041,Jason Statham|Amy Smart|Jose Pablo Cantillo|Efren Ramirez|Dwight Yoakam,Brian Taylor|Mark Neveldine,88,Action|Thriller|Crime,Lions Gate Films|Lakeshore Entertainment|GreeneStreet Films|Radical Media,732
tt0425210,1.5203870000000002,27000000,56308881,Josh Hartnett|Bruce Willis|Lucy Liu|Morgan Freeman|Ben Kingsley,Paul McGuigan,110,Drama|Thriller|Crime|Mystery,The Weinstein Company|FilmEngine|Capitol Films|Ascendant Pictures|VIP Medienfonds 4,787
tt0397313,1.51114,40000000,120455994,Paul Walker|Bruce Greenwood|Moon Bloodgood|Jason Biggs|Gerard Plunkett,Frank Marshall,120,Adventure|Drama|Family,"Walt Disney Pictures|Spyglass Entertainment|Vertigo Entertainment|Kennedy/Marshall Company, The|Mandeville Films",328
tt0414982,1.498538,25000000,117719158,Mary Elizabeth Winstead|Ryan Merriman|Kris Lemche|Alexz Johnson|Sam Easton,James Wong,93,Horror|Mystery,New Line Cinema|Zide-Perry Productions|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG|Hard Eight Pictures|Matinee Pictures,535
tt0384537,1.4983520000000001,50000000,97607453,Radha Mitchell|Sean Bean|Laurie Holden|Deborah Kara Unger|Kim Coates,Christophe Gans,125,Horror|Mystery,Silent Hill DCP Inc.|Davis-Films|Konami,580
tt0454945,1.470711,20000000,33889159,Amanda Bynes|Channing Tatum|Laura Ramsey|Vinnie Jones|David Cross,Andy Fickman,105,Comedy|Drama|Family|Romance,DreamWorks SKG|Lakeshore Entertainment,395
tt0414993,1.432839,35000000,15304890,Hugh Jackman|Rachel Weisz|Ellen Burstyn|Mark Margolis|Stephen McHattie,Darren Aronofsky,96,Drama|Adventure|Science Fiction|Romance,Regency Enterprises|Warner Bros.|Muse Entertainment Enterprises|Protozoa Pictures|New Regency Pictures,371
tt0366548,1.411147,100000000,384335608,Lombardo Boyar|Robin Williams|Johnny A. Sanchez|Carlos Alazraqui|Jeffrey Garcia,George Miller,108,Music|Animation|Comedy|Family,Village Roadshow Pictures|Kennedy Miller Productions|Kingdom Feature Productions|Warner Bros.|Animal Logic,876
tt0479143,1.409773,24000000,155721132,Sylvester Stallone|Burt Young|Milo Ventimiglia|Geraldine Hughes|James Francis Kelly III,Sylvester Stallone,102,Drama,Columbia Pictures|Revolution Studios|Rogue Marble|Metro-Goldwyn-Mayer (MGM),455
tt0480271,1.4011049999999898,0,6086508,Kal Penn|Daniel Percival|Lauren Cohan|Glen Barry|Anthony Cozens,Mort Nathan,97,Comedy,Metro-Goldwyn-Mayer (MGM),117
tt0424095,1.390297,149000000,64459316,Hugh Jackman|Kate Winslet|Ian McKellen|Jean Reno|Bill Nighy,David Bowers|Sam Fell,85,Adventure|Animation|Comedy|Family,Aardman Animations|DreamWorks Animation,488
tt0405469,1.363623,80000000,37384046,Kiefer Sutherland|Jim Belushi|Eddie Izzard|Janeane Garofalo|William Shatner,Steve 'Spaz' Williams,94,Family|Animation,Walt Disney Pictures|Contrafilm|C.O.R.E. Feature Animation|Hoytyboy Pictures|Nigel Productions,137
tt0453467,1.35007,75000000,180557550,Denzel Washington|Paula Patton|Val Kilmer|Jim Caviezel|Adam Goldberg,Tony Scott,126,Action|Thriller|Science Fiction,Jerry Bruckheimer Films|Scott Free Productions|Touchstone Pictures,862
tt0449010,1.2962719999999999,100000000,249288105,Ed Speleers|Jeremy Irons|Sienna Guillory|Robert Carlyle|Djimon Hounsou,Stefen Fangmeier,104,Fantasy|Action|Adventure|Family,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Fox 2000 Pictures,536
tt0410297,1.259442,40000000,114830111,Keanu Reeves|Sandra Bullock|Shohreh Aghdashloo|Christopher Plummer|Ebon Moss-Bachrach,Alejandro Agresti,99,Romance|Drama|Mystery,Village Roadshow Pictures|Vertigo Entertainment|Sound for Film|Warner Bros.,389
tt0362120,1.2418360000000002,45000000,178262620,Anna Faris|Regina Hall|Craig Bierko|Bill Pullman|Anthony Anderson,David Zucker,83,Comedy,Dimension Films,368
tt0385880,1.235478,75000000,140175006,Ryan Newman|Steve Buscemi|Mitchel Musso|Sam Lerner|Spencer Locke,Gil Kenan,91,Animation|Comedy|Family|Fantasy,Columbia Pictures|Amblin Entertainment|Sony Pictures Animation|Sony Pictures Entertainment|ImageMovers,501
tt0475293,1.223392,4200000,0,Zac Efron|Vanessa Hudgens|Ashley Tisdale|Lucas Grabeel|Corbin Bleu,Kenny Ortega,98,Comedy|Drama|Family|Music|TV Movie,Disney Channel,524
tt0427229,1.223177,50000000,88715192,Matthew McConaughey|Sarah Jessica Parker|Zooey Deschanel|Justin Bartha|Bradley Cooper,Tom Dey,97,Comedy,Paramount Pictures|Scott Rudin Productions|Failure to Launch Productions,242
tt0472043,1.21726,40000000,120175290,Rudy Youngblood|Dalia HernÃ¡ndez|Jonathan Brewer|Morris Birdyellowhead|Raoul Max Trujillo,Mel Gibson,139,Thriller|Action|Adventure|Drama,Icon Productions|Icon Entertainment International|Touchstone Pictures,667
tt0429589,1.211868,50000000,55181129,Julia Roberts|Meryl Streep|Nicolas Cage|Paul Giamatti|Bruce Campbell,John A. Davis,88,Fantasy|Adventure|Animation|Comedy|Family,Warner Bros. Pictures|DNA Films|Legendary Pictures|Playtone Production|Warner Bros. Animation,228
tt0454841,1.2083899999999999,15000000,69623713,Aaron Stanford|Kathleen Quinlan|Vinessa Shaw|Emilie de Ravin|Dan Byrd,Alexandre Aja,107,Horror|Thriller,Dune Entertainment|Major Studio Partners|Craven-Maddalena Films,359
tt0455499,1.207359,0,141702264,Bill Murray|Jennifer Love Hewitt|Billy Connolly|Ian Abercrombie|Breckin Meyer,Tim Hill,78,Animation|Comedy|Family,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment,260
tt0397078,1.194602,28000000,38159905,Lindsay Lohan|Samaire Armstrong|Chris Pine|Missi Pyle|Makenzie Vega,Donald Petrie,103,Comedy|Drama|Family|Fantasy|Romance,Regency Enterprises|Cheyenne Enterprises|New Regency Pictures,271
tt0343737,1.18228,85000000,59908565,Matt Damon|Angelina Jolie|Alec Baldwin|Tammy Blanchard|Billy Crudup,Robert De Niro,167,Drama|Thriller|History,Universal Pictures|American Zoetrope|Morgan Creek Productions,174
tt0370032,1.1334,30000000,31070211,Milla Jovovich|Cameron Bright|Nick Chinlund|William Fichtner|Ida Martin,Kurt Wimmer,88,Science Fiction|Action|Thriller,Screen Gems|Ultravi Productions,256
tt0472160,1.117768,15000000,0,Christina Ricci|James McAvoy|Catherine O'Hara|Reese Witherspoon|Peter Dinklage,Mark Palansky,103,Fantasy|Comedy|Romance,Tatira-Hiller Productions|Summit Entertainment|Grosvenor Park Media Ltd.|Type A Films,220
tt0430357,1.114239,135000000,163794509,Jamie Foxx|Colin Farrell|Gong Li|Luis Tosar|Naomie Harris,Michael Mann,134,Action|Adventure|Crime|Thriller,Universal Pictures|Forward Pass|Motion Picture ETA Produktionsgesellschaft|Foqus Arte Digital|Metropolis Films,283
tt0455967,1.110072,18000000,41009669,Jesse Metcalfe|Brittany Snow|Sophia Bush|Arielle Kebbel|Ashanti,Betty Thomas,87,Comedy,Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Landscape Entertainment|John US Productions,206
tt0375154,1.1094110000000001,31000000,28000000,James Franco|Sophia Myles|Rufus Sewell|David O'Hara|Henry Cavill,Kevin Reynolds,125,Drama,Twentieth Century Fox Film Corporation|Epsilon Motion Pictures|Franchise Pictures|Scott Free Productions|World 2000 Entertainment,123
tt0418689,1.103135,90000000,65900249,Ryan Phillippe|Adam Beach|Jesse Bradford|John Benjamin Hickey|John Slattery,Clint Eastwood,132,War|Drama|History,DreamWorks SKG|Amblin Entertainment|Malpaso Productions|Warner Bros.,308
tt0367027,1.102933,2000000,5179037,Sook-Yin Lee|Paul Dawson|PJ DeBoy|Jay Brannan|Lindsay Beamish,John Cameron Mitchell,101,Romance|Drama|Comedy,Fortissimo Films|Process Productions|Q Television,78
tt0445935,1.099328,21000000,0,Jennifer Lopez|Martin Sheen|Antonio Banderas|Maya Zapata|SÃ´nia Braga,Gregory Nava,112,Crime|Drama|Mystery,Mosaic Media Group|El Norte Productions|Nuyorican Productions|Mobius Entertainment Ltd.,33
tt0381971,1.057194,50000000,69834815,Frank Welker|Will Ferrell|Shane Baumel|Eugene Levy|Timyra-Joi Beatty,Matthew O'Callaghan,86,Adventure|Animation|Comedy|Family,Imagine Entertainment|Universal Pictures|Universal Animation Studios,68
tt0450345,1.0389540000000002,40000000,38755073,Nicolas Cage|Ellen Burstyn|Kate Beahan|Frances Conroy|Leelee Sobieski,Neil LaBute,102,Mystery|Thriller|Horror,Saturn Films|Brightlight Pictures|Alcon Entertainment|Nu Image Entertainment GmbH|Warner Bros.,179
tt0475394,1.027989,17000000,57103895,Ryan Reynolds|Ray Liotta|Joseph Ruskin|Alex Rocco|Wayne Newton,Joe Carnahan,109,Action|Comedy|Crime|Thriller,Universal Pictures|StudioCanal|Relativity Media|Scion Films|Working Title Films,306
tt0454776,1.01535,0,0,Ioan Gruffudd|Romola Garai|Albert Finney|Benedict Cumberbatch|Michael Gambon,Michael Apted,117,Drama,Ingenious Film Partners|Roadside Attractions|Bristol Bay Productions,54
tt0449089,0.987722,50000000,87528173,Robin Williams|Cheryl Hines|Joanna 'JoJo' Levesque|Josh Hutcherson|Jeff Daniels,Barry Sonnenfeld,99,Comedy|Family|Adventure,Columbia Pictures,251
tt0385726,0.9781489999999999,0,42647449,Josh Lucas|Derek Luke|Jon Voight|Austin Nichols|Evan Jones,James Gartner,118,Drama,Walt Disney Pictures,66
tt0758794,0.969469,65000000,43545364,Matthew McConaughey|Matthew Fox|Anthony Mackie|David Strathairn|Ian McShane,McG,124,Drama,Legendary Pictures|Thunder Road Pictures|Wonderland Sound and Vision|Warner Bros.,107
tt0443543,0.965931,40000000,86915017,Edward Norton|Jessica Biel|Paul Giamatti|Rufus Sewell|Eddie Marsan,Neil Burger,110,Fantasy|Drama|Thriller|Romance,Michael London Productions|Stillking Films|Bob Yari Productions|Bull's Eye Entertainment|Contagious Entertainment,967
tt0383216,0.956715,0,0,Steve Martin|Kevin Kline|Jean Reno|BeyoncÃ© Knowles|Emily Mortimer,Shawn Levy,93,Action|Comedy|Crime|Mystery|Family,Columbia Pictures|International Production Company|The Montecito Picture Company|Robert Simonds Productions|Metro-Goldwyn-Mayer (MGM),307
tt0486551,0.9414809999999999,17500000,19179969,Erik Stolhanske|Jay Chandrasekhar|Steve Lemme|Paul Soter|M.C. Gainey,Jay Chandrasekhar,110,Comedy,Broken Lizard Industries,88
tt0445946,0.92958,25000000,5549200,Morgan Freeman|John Cusack|Alice Krige|Megan Dodds|Corey Johnson,Bruce Beresford,96,Drama|Action|Thriller|Crime,Nu Image Entertainment|3L Filmverleih,90
tt0405676,0.928134,55000000,9450897,Sean Penn|Jude Law|Kate Winslet|James Gandolfini|Patricia Clarkson,Steven Zaillian,125,Drama|Thriller,Columbia Pictures Corporation|Rising Star|Relativity Media|Phoenix Pictures|VIP 4 Medienfonds,51
tt0439815,0.921035,15500000,0,Nathan Fillion|Don Thompson|Elizabeth Banks|Gregg Henry|Xantha Radley,James Gunn,95,Comedy|Horror|Science Fiction,Universal Pictures,133
tt0421729,0.920528,40000000,138259062,Martin Lawrence|Nia Long|Emily Procter|Zachary Levi|Mark Moses,John Whitesell,99,Comedy|Crime,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|Firm Films|Deep River Productions,231
tt0430912,0.916551,70000000,38629478,Sharon Stone|David Morrissey|Charlotte Rampling|David Thewlis|Stan Collymore,Michael Caton-Jones,114,Crime|Mystery|Thriller,Intermedia Films|Kanzaman|C-2 Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,101
tt0424345,0.913299,5000000,26888376,Brian O'Halloran|Jeff Anderson|Jason Mewes|Kevin Smith|Rosario Dawson,Kevin Smith,97,Comedy,The Weinstein Company|View Askew Productions,195
tt0415306,0.9128709999999999,72500000,162966177,Will Ferrell|John C. Reilly|Gary Cole|Austin Crim|Jake Johnson,Adam McKay,116,Comedy,Columbia Pictures|Apatow Productions,274
tt0443676,0.9128629999999999,0,0,Michael Jai White|Scott Adkins|Ben Cross|Eli Danker|Mark Ivanir,Isaac Florentine,93,Action|Crime|Thriller,Millennium Films,67
tt0454921,0.8909090000000001,55000000,307077295,Will Smith|Jaden Smith|Thandie Newton|Brian Howe|James Karen,Gabriele Muccino,117,Drama,Columbia Pictures Corporation|Escape Artists|Relativity Media|Overbrook Entertainment,1392
tt0422720,0.883222,40000000,60474340,Kirsten Dunst|Jason Schwartzman|Judy Davis|Rip Torn|Asia Argento,Sofia Coppola,123,Drama|History,American Zoetrope|Columbia Pictures Corporation|Pricel|Tohokushinsha Film|Commission du Film France,363
tt0349467,0.8756299999999989,37665000,14655628,Samuel L. Jackson|Julianne Moore|Edie Falco|Aunjanue Ellis|William Forsythe,Joe Roth,113,Drama|Thriller|Crime|Mystery,Scott Rudin Productions|Revolution Studios,44
tt0790604,0.866667,0,47231070,Danny DeVito|Matthew Broderick|Kristin Davis|Kristin Chenoweth|Fred Armisen,John Whitesell,93,Comedy|Family,20th Century Fox|Regency Enterprises,63
tt0460791,0.854533,0,3669465,Catinca Untaru|Lee Pace|Justine Waddell|Kim Uylenbroek|Aiden Lithgow,Tarsem Singh,117,Adventure|Fantasy|Drama,Roadside Attractions|Absolute Entertainment|Googly Films|Deep Films|Radical Media,242
tt0455590,0.850959,6000000,48027970,Forest Whitaker|James McAvoy|Simon McBurney|Gillian Anderson|Kerry Washington,Kevin Macdonald,121,Drama,Fox Searchlight Pictures|Cowboy Films|DNA Films|Scottish Screen|UK Film Council,274
tt0489270,0.849096,10000000,163876815,Tobin Bell|Shawnee Smith|Angus Macfadyen|Bahar Soomekh|Dina Meyer,Darren Lynn Bousman,108,Horror|Thriller|Crime,Lions Gate Films|Twisted Pictures|Evolution Entertainment,538
tt0387808,0.848086,30000000,495303,Luke Wilson|Maya Rudolph|Dax Shepard|Terry Crews|Anthony 'Citric' Campos,Mike Judge,84,Adventure|Comedy|Science Fiction,Twentieth Century Fox Film Corporation|Ternion Pictures,326
tt0457510,0.840205,32000000,80197993,Jack Black|Ana de la Reguera|HÃ©ctor JimÃ©nez|Darius Rose|MoisÃ©s Arias,Jared Hess,92,Comedy|Family,Paramount Pictures|Nickelodeon Movies|Black & White Productions,214
tt0387877,0.8384309999999989,50000000,49111202,Josh Hartnett|Scarlett Johansson|Aaron Eckhart|Hilary Swank|Mia Kirshner,Brian De Palma,121,Drama,Universal Pictures|Davis-Films|Signature Pictures|Linson Entertainment|Art Linson Productions,151
tt0409182,0.826011,160000000,181674817,Kurt Russell|Richard Dreyfuss|Josh Lucas|Jacinda Barrett|Emmy Rossum,Wolfgang Petersen,99,Adventure|Action|Drama|Thriller,Virtual Studios|Next Entertainment|Warner Bros.|Irwin Allen Productions|Radiant Productions,313
tt0465142,0.793804,17000000,7314027,Hugh Grant|Dennis Quaid|Mandy Moore|Willem Dafoe|Chris Klein,Paul Weitz,107,Comedy|Drama|Family,Universal Pictures|Depth of Field,43
tt0457297,0.7930590000000001,0,0,Eric Lively|Erica Durance|Dustin Milligan|Gina Holden|David Lewis,John R. Leonetti,95,Drama|Science Fiction|Thriller,New Line Cinema|FilmEngine|BenderSpink,146
